problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty,difficulty_label,similar_domain,similar_subtopic,similar_difficulty,similar_difficulty_label,same_domain,same_difficulty
MATHNET-01bj,MATHNET-08kn,0.7812494772441301,4,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Number Theory,Divisibility / Factorization | Modular Arithmetic | Residues and Primitive Roots,4,Hard,False,True
MATHNET-01bj,MATHNET-04yn,0.7711562133435704,5,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,True,True
MATHNET-01bj,MATHNET-049z,0.7700215598277922,6,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,False,True
MATHNET-01bj,MATHNET-099l,0.766202637635164,7,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics | Other,4,Hard,False,True
MATHNET-01bj,MATHNET-0le9,0.7645604216054256,8,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra,Equations and Inequalities,4,Hard,False,True
MATHNET-01bj,MATHNET-07mb,0.7639837781204334,9,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,4,Hard,False,True
MATHNET-01bj,MATHNET-03nf,0.7570799943025938,10,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-01zv,MATHNET-0eud,0.8225120164373586,1,Algebra,Algebraic Expressions,5,Very Hard,Number Theory,Modular Arithmetic | Residues and Primitive Roots,5,Very Hard,False,True
MATHNET-01zv,MATHNET-00vm,0.8065430929123262,2,Algebra,Algebraic Expressions,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-01zv,MATHNET-0g45,0.794831191220377,3,Algebra,Algebraic Expressions,5,Very Hard,Algebra,Algebraic Expressions | Equations and Inequalities,5,Very Hard,True,True
MATHNET-01zv,MATHNET-04v9,0.7919413898463225,4,Algebra,Algebraic Expressions,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-01zv,MATHNET-09xc,0.7902481059726395,5,Algebra,Algebraic Expressions,5,Very Hard,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,5,Very Hard,True,True
MATHNET-01zv,MATHNET-0h61,0.78935622608613,6,Algebra,Algebraic Expressions,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-01zv,MATHNET-0bhj,0.7884111545860216,7,Algebra,Algebraic Expressions,5,Very Hard,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,5,Very Hard,True,True
MATHNET-01zv,MATHNET-07cc,0.7819705129898727,8,Algebra,Algebraic Expressions,5,Very Hard,Geometry | Number Theory,Divisibility / Factorization | Plane Geometry,5,Very Hard,False,True
MATHNET-01zv,MATHNET-03e9,0.7763987532151859,9,Algebra,Algebraic Expressions,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-01zv,MATHNET-01b8,0.7755864182106268,10,Algebra,Algebraic Expressions,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,True,True
MATHNET-08yd,MATHNET-0jh7,0.8389790050819202,1,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Algebra | Geometry,Algebraic Expressions | Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-08yd,MATHNET-0kf4,0.8117438763721226,2,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,4,Hard,False,False
MATHNET-08yd,MATHNET-0h2a,0.7980298727442346,3,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-08yd,MATHNET-007d,0.7961374051542285,4,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-08yd,MATHNET-032t,0.7939186258067978,5,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-08yd,MATHNET-0drf,0.789378139288532,6,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Algebra | Number Theory,Algebraic Expressions | Other,3,Medium,True,True
MATHNET-08yd,MATHNET-037b,0.789109222655915,7,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-08yd,MATHNET-0kw5,0.7796967235624965,8,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,4,Hard,False,False
MATHNET-08yd,MATHNET-00ok,0.7514937555910998,9,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,4,Hard,False,False
MATHNET-08yd,MATHNET-0e06,0.7461207449125061,10,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-0ecu,MATHNET-03tp,0.8257908573597817,1,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra,Equations and Inequalities,3,Medium,True,True
MATHNET-0ecu,MATHNET-0l47,0.7882776893214254,2,Algebra,Prealgebra / Basic Algebra,3,Medium,Discrete Mathematics,Combinatorics,2,Easy,False,False
MATHNET-0ecu,MATHNET-0edn,0.7731598908393189,3,Algebra,Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-0ecu,MATHNET-0apw,0.7596440213953827,4,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,3,Medium,True,True
MATHNET-0ecu,MATHNET-0aw2,0.7387322600156936,5,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra | Number Theory,Diophantine Equations | Prealgebra / Basic Algebra,2,Easy,False,False
MATHNET-0ecu,MATHNET-03qo,0.7361609026556944,6,Algebra,Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-0ecu,MATHNET-0kig,0.7343484212986728,7,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra,Prealgebra / Basic Algebra,3,Medium,True,True
MATHNET-0ecu,MATHNET-0kq5,0.7209077545542881,8,Algebra,Prealgebra / Basic Algebra,3,Medium,Geometry,Plane Geometry,2,Easy,False,False
MATHNET-0ecu,MATHNET-08x7,0.7136633470891287,9,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,2,Easy,True,False
MATHNET-0ecu,MATHNET-0axv,0.7090744515239413,10,Algebra,Prealgebra / Basic Algebra,3,Medium,Algebra,Algebraic Expressions,2,Easy,True,False
MATHNET-004m,MATHNET-0041,1.0,1,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-049x,1.0,2,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-0bqa,1.0,3,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-08ic,1.0,4,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-0c9x,1.0,5,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-0atn,1.0,6,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-00cj,1.0,7,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-04dz,1.0,8,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-0c4k,1.0,9,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-004m,MATHNET-008t,1.0,10,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cu5,MATHNET-0jxw,0.7951877082468051,1,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0cu5,MATHNET-010r,0.7413585285464027,2,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0cu5,MATHNET-0cwk,0.7344602012483092,3,Geometry,Plane Geometry,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-0cu5,MATHNET-03xn,0.7265953004690672,4,Geometry,Plane Geometry,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-0cu5,MATHNET-01ud,0.7198650794550193,5,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0cu5,MATHNET-08m2,0.7178434947860078,6,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,False,True
MATHNET-0cu5,MATHNET-051m,0.7007812619198879,7,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0cu5,MATHNET-0dq2,0.6995415984541548,8,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0cu5,MATHNET-05tl,0.6963772101680126,9,Geometry,Plane Geometry,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,False,True
MATHNET-0cu5,MATHNET-06ts,0.677787029724751,10,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-04st,MATHNET-0ar9,1.0,1,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-04st,MATHNET-0anq,1.0,2,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,True,True
MATHNET-04st,MATHNET-0490,1.0,3,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,True,True
MATHNET-04st,MATHNET-0lad,1.0,4,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-04st,MATHNET-04ch,1.0,5,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-04st,MATHNET-0au5,1.0,6,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Intermediate Algebra,2,Easy,True,True
MATHNET-04st,MATHNET-0a32,1.0,7,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-04st,MATHNET-0gm2,1.0,8,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-04st,MATHNET-000t,1.0,9,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-04st,MATHNET-0atv,1.0,10,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,True,True
MATHNET-0ilv,MATHNET-048d,0.8111054930777258,1,Algebra,Algebraic Expressions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ilv,MATHNET-07gg,0.7810245388501504,2,Algebra,Algebraic Expressions,3,Medium,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,3,Medium,False,True
MATHNET-0ilv,MATHNET-0agp,0.757267179569402,3,Algebra,Algebraic Expressions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0ilv,MATHNET-0cus,0.6961792002551465,4,Algebra,Algebraic Expressions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0ilv,MATHNET-00qi,0.6938346165682533,5,Algebra,Algebraic Expressions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ilv,MATHNET-07xw,0.6568494127206266,6,Algebra,Algebraic Expressions,3,Medium,Algebra,Algebraic Expressions | Intermediate Algebra,3,Medium,True,True
MATHNET-0ilv,MATHNET-0bis,0.6480687135587355,7,Algebra,Algebraic Expressions,3,Medium,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,4,Hard,False,False
MATHNET-0ilv,MATHNET-06jk,0.647098656925302,8,Algebra,Algebraic Expressions,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,False
MATHNET-0ilv,MATHNET-0cgo,0.6430654877606949,9,Algebra,Algebraic Expressions,3,Medium,Algebra,Abstract Algebra,3,Medium,True,True
MATHNET-0ilv,MATHNET-0kto,0.6366536027259586,10,Algebra,Algebraic Expressions,3,Medium,Algebra | Number Theory,Algebraic Expressions | Modular Arithmetic,4,Hard,False,False
MATHNET-0h27,MATHNET-0adb,0.9326356195566198,1,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Algebra | Discrete Mathematics,Combinatorics | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0h27,MATHNET-00kp,0.9237623493002156,2,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Algebra,Equations and Inequalities,2,Easy,False,True
MATHNET-0h27,MATHNET-02f2,0.9020681573181352,3,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Geometry,Solid Geometry,2,Easy,False,True
MATHNET-0h27,MATHNET-0jw5,0.8962040741200052,4,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,False,True
MATHNET-0h27,MATHNET-0fev,0.8569033228450913,5,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0h27,MATHNET-0gtj,0.8545238699051791,6,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Algebra,Equations and Inequalities,2,Easy,False,True
MATHNET-0h27,MATHNET-0fk4,0.8527796465242499,7,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,False,True
MATHNET-0h27,MATHNET-0ikl,0.8398488573977843,8,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0h27,MATHNET-0ii2,0.8364416475149193,9,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,2,Easy,False,True
MATHNET-0h27,MATHNET-0h46,0.8331708648396824,10,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,False,True
MATHNET-043v,MATHNET-0axv,0.9324146119250706,1,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-043v,MATHNET-0jjl,0.9229099347500654,2,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-043v,MATHNET-0i5e,0.8486975193486157,3,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-043v,MATHNET-0b1j,0.8400810072646094,4,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-043v,MATHNET-0j2y,0.829209292537151,5,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-043v,MATHNET-0kt8,0.8224828782770014,6,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-043v,MATHNET-0aw2,0.8164148787815596,7,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra | Number Theory,Diophantine Equations | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-043v,MATHNET-0jsa,0.8067615838927187,8,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Number Theory,Divisibility / Factorization | Modular Arithmetic,2,Easy,False,True
MATHNET-043v,MATHNET-0ia7,0.8064932546216094,9,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-043v,MATHNET-0kq5,0.8010999755540361,10,Algebra,Equations and Inequalities | Intermediate Algebra,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0gfg,MATHNET-0bw4,1.0,1,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0gfg,MATHNET-0l7k,1.0,2,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0gfg,MATHNET-0c4x,1.0,3,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Linear Algebra,2,Easy,True,True
MATHNET-0gfg,MATHNET-0bpv,1.0,4,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0gfg,MATHNET-0beo,1.0,5,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0gfg,MATHNET-0002,1.0,6,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0gfg,MATHNET-0bl4,1.0,7,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0gfg,MATHNET-0caz,1.0,8,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0gfg,MATHNET-0gfd,1.0,9,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0gfg,MATHNET-0bdr,1.0,10,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,2,Easy,True,True
MATHNET-09ad,MATHNET-0j6t,0.8166989655326202,1,Geometry,Plane Geometry,4,Hard,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,4,Hard,False,True
MATHNET-09ad,MATHNET-07nh,0.8010254535038661,2,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-09ad,MATHNET-01ug,0.7872109271442512,3,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Other,4,Hard,False,True
MATHNET-09ad,MATHNET-09vr,0.7773738338883459,4,Geometry,Plane Geometry,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-09ad,MATHNET-0bd7,0.7737904529914135,5,Geometry,Plane Geometry,4,Hard,Algebra | Discrete Mathematics | Number Theory,Algebraic Expressions | Combinatorics | Intermediate Algebra | Modular Arithmetic,4,Hard,False,True
MATHNET-09ad,MATHNET-0bo4,0.7572034281239344,6,Geometry,Plane Geometry,4,Hard,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-09ad,MATHNET-00fc,0.7555889163393634,7,Geometry,Plane Geometry,4,Hard,Algebra | Geometry,Plane Geometry | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-09ad,MATHNET-0akk,0.7491179537317543,8,Geometry,Plane Geometry,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization,4,Hard,False,True
MATHNET-09ad,MATHNET-00ok,0.748367706615214,9,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,4,Hard,False,True
MATHNET-09ad,MATHNET-0ck8,0.7463879158739194,10,Geometry,Plane Geometry,4,Hard,Algebra | Number Theory,Diophantine Equations | Equations and Inequalities | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-01ii,MATHNET-03n2,0.823666695529647,1,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-01ii,MATHNET-0cy2,0.7760281117889682,2,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,Algebra | Geometry,Equations and Inequalities | Plane Geometry,4,Hard,False,True
MATHNET-01ii,MATHNET-07l8,0.7710675784295856,3,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-01ii,MATHNET-0901,0.7176605701870721,4,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,4,Hard,False,True
